대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_001,14,553.37,4.6,19830,185
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_002,115,5754.23,48.56,209490,1534
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_003,18,942.29,8.08,34890,620
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_004,5,242.03,1.67,7150,64
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_005,4,307.88,2.47,10630,60
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,,AGE_006,1,41.98,0.4,1710,7
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_001,6,169.49,1.99,8560,54
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_002,155,9876.36,96.71,416910,2424
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_003,94,7978.69,82.93,357460,961
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_004,48,3576.6,41.29,177980,768
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_005,15,771.17,6.96,29960,230
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_006,5,482.9,5.35,23040,130
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,F,AGE_007,10,608.16,5.11,22040,143
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,M,AGE_002,485,62981.51,530.65,2287410,9243
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,M,AGE_003,202,24555.55,184.11,793600,2884
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,M,AGE_004,71,17084.26,135.41,583780,1832
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,M,AGE_005,4,156.19,1.32,5710,21
Dec-19,1308,1308. 안암로터리 버스정류장 앞,정기,M,AGE_006,18,564.97,4.84,20900,201
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),\N,AGE_001,3,176.98,1.46,6280,38
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),\N,AGE_002,3,148.65,1.57,6780,67
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),,AGE_004,1,38.53,0.33,1410,10
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),F,AGE_002,1,22.99,0.31,1350,7
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),F,AGE_003,2,488.38,6.09,26240,205
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,일일(회원),M,AGE_002,1,33.64,0.27,1180,9
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_001,3,135.39,1.22,5260,37
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_002,7,367.69,3.18,13710,73
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_003,10,533,4.43,19090,186
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_004,5,4885.16,34.74,149720,99
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_005,18,3871.27,34.4,148260,385
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,\N,AGE_008,2,183.35,2.15,9260,55
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,,AGE_002,1,51.84,0.43,1870,11
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,,AGE_004,1,62.47,0.54,2320,14
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,,AGE_005,3,85.08,0.62,2670,24
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,F,AGE_002,8,297.67,2.75,11840,101
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,F,AGE_003,2,80.58,0.9,3860,27
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,F,AGE_004,3,233.46,2.11,9070,69
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_001,9,6302.47,59.65,257110,338
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_002,16,657.65,5.08,21930,190
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_003,37,2490.16,20.99,90580,403
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_004,11,1326.65,10.72,46220,248
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_005,29,2662.84,20.81,89690,546
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_006,1,35.52,0.32,1380,9
Dec-19,1314,1314. 정릉꿈에그린1단지 201동 앞,정기,M,AGE_007,1,37.58,0.34,1460,7
Dec-19,1315,1315. 고려사대부속중고 정문,단체,\N,AGE_001,2,89.65,0.68,2940,30
Dec-19,1315,1315. 고려사대부속중고 정문,일일(비회원),\N,AGE_008,7,555.73,5.02,21590,171
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),\N,AGE_001,2,350.8,3.98,17190,195
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),\N,AGE_002,15,2587.1,19.23,82850,399
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),\N,AGE_008,1,198.16,1.93,8340,96
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),,AGE_001,2,117.11,1.05,4550,22
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),F,AGE_001,2,282.49,2.93,12610,131
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),F,AGE_002,5,1048.84,13.24,57050,207
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),M,AGE_001,2,249.35,2.15,9260,81
Dec-19,1315,1315. 고려사대부속중고 정문,일일(회원),M,AGE_002,10,1066.15,8.17,35240,271
Dec-19,1315,1315. 고려사대부속중고 정문,정기,\N,AGE_001,6,642.25,4.55,19630,133
Dec-19,1315,1315. 고려사대부속중고 정문,정기,\N,AGE_002,44,3596.17,30.36,130760,814
Dec-19,1315,1315. 고려사대부속중고 정문,정기,\N,AGE_004,1,120.88,0.94,4070,23
Dec-19,1315,1315. 고려사대부속중고 정문,정기,\N,AGE_005,1,140.03,1.26,5440,32
Dec-19,1315,1315. 고려사대부속중고 정문,정기,\N,AGE_008,1,61.78,0.56,2400,10
Dec-19,1315,1315. 고려사대부속중고 정문,정기,,AGE_001,1,88.96,1,4320,70
Dec-19,1315,1315. 고려사대부속중고 정문,정기,,AGE_002,15,1290.65,10.97,47380,89
Dec-19,1315,1315. 고려사대부속중고 정문,정기,,AGE_005,6,126.32,1.35,5800,28
Dec-19,1315,1315. 고려사대부속중고 정문,정기,F,AGE_002,8,704.18,6.41,27630,180
Dec-19,1315,1315. 고려사대부속중고 정문,정기,F,AGE_004,1,35.51,0.42,1830,20
Dec-19,1315,1315. 고려사대부속중고 정문,정기,F,AGE_005,1,220.85,1.99,8580,44
Dec-19,1315,1315. 고려사대부속중고 정문,정기,F,AGE_007,1,38.37,0.24,1020,6
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_001,7,264.58,2.48,10690,70
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_002,46,7447.85,72.09,310730,586
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_003,7,1206.22,10.05,43340,99
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_004,1,205.92,1.51,6500,36
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_005,5,390.3,2.75,11900,63
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_006,1,271.66,2.27,9800,60
Dec-19,1315,1315. 고려사대부속중고 정문,정기,M,AGE_008,1,61.21,0.52,2240,12
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(비회원),\N,AGE_008,11,1466.92,13.22,56990,346
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),\N,AGE_002,22,8331.65,58.54,252300,418
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),\N,AGE_003,1,51.1,0.43,1870,8
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),\N,AGE_004,4,6700.88,54.53,235020,55
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),\N,AGE_008,1,52.11,0.44,1880,26
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),,AGE_002,10,669.45,6.17,26580,180
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),F,AGE_002,3,168.81,1.85,8000,53
Dec-19,1316,1316. 고려사대부속중고 건너편 ,일일(회원),M,AGE_002,8,552.86,4.49,19320,142
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_001,4,347.37,2.81,12120,160
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_002,50,9133.4,77.07,332060,734
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_003,4,479.62,3.56,15360,87
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_004,6,333.09,2.65,11420,80
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_005,21,2075.69,18.58,80120,535
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_006,2,172.32,1.38,5950,31
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,\N,AGE_008,6,237.84,2.14,9240,74
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,,AGE_002,3,122.03,0.97,4200,20
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,,AGE_003,1,58.69,0.53,2280,14
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,,AGE_005,7,1375.29,14.1,60790,91
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,,AGE_006,1,21.62,0.18,780,3
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,F,AGE_002,4,313.14,2.94,12700,108
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,F,AGE_003,1,5.58,0.07,300,49
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,F,AGE_004,1,0,0,0,0
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_002,54,7953.83,60.73,261880,1269
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_003,9,3581.15,28.95,124770,218
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_004,3,416.71,3.47,14920,86
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_005,17,3217.61,26.5,114280,160
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_006,1,21.9,0.18,790,5
Dec-19,1316,1316. 고려사대부속중고 건너편 ,정기,M,AGE_008,5,563.2,6.87,29630,205
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(비회원),\N,AGE_008,12,832.95,7.52,32360,1351
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),\N,AGE_001,21,2366.5,20.85,89880,425
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),\N,AGE_002,15,1295.39,12.2,52500,410
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),\N,AGE_003,2,93.89,0.77,3310,42
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),\N,AGE_004,7,380.68,3.41,14690,104
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),\N,AGE_008,3,302.9,2.46,10600,62
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),,AGE_001,3,835.78,7.53,32470,235
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),,AGE_002,13,1152.04,11.35,48950,191
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),F,AGE_002,5,305.11,3.03,13070,87
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),F,AGE_005,2,466.45,4.35,18750,174
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),M,AGE_001,5,877.04,6.66,28720,159
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),M,AGE_002,15,1680.42,13.15,56670,339
Dec-19,1318,1318. 길음역 3번출구 뒤,일일(회원),M,AGE_003,1,152.41,1.31,5660,28
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_001,15,1589.21,14.11,60780,141
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_002,101,8778.97,71.19,306920,1435
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_003,24,2015.69,17.19,74040,500
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_004,44,4880.48,40.36,173980,1004
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_005,31,2324.18,19.02,81960,315
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_006,8,369.94,3.25,14010,97
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_007,1,40.51,0.38,1650,11
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,\N,AGE_008,1,94.09,0.77,3300,41
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_001,5,311.85,1.73,7460,56
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_002,28,3603.64,26.08,112410,460
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_003,7,439.98,3.07,13220,107
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_004,1,71.33,0.55,2370,12
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_005,9,349.15,2.86,12410,97
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,,AGE_006,3,101.51,0.67,2880,25
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,F,AGE_002,13,608.68,6.1,26230,273
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,F,AGE_003,5,424.91,5.45,23520,80
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,F,AGE_004,2,65.82,0.64,2770,221
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,F,AGE_005,6,206.16,1.95,8380,54
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,F,AGE_006,1,29.94,0.29,1260,9
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_001,21,3638.71,31.71,136710,358
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_002,51,11355.16,94.67,408120,1159
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_003,49,2908.56,22.85,98510,542
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_004,20,1664.99,13.42,57900,595
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_005,38,2716.33,22.11,95160,579
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_006,12,3198.61,26.77,115390,491
Dec-19,1318,1318. 길음역 3번출구 뒤,정기,M,AGE_008,1,0,0,0,15
Dec-19,1319,1319. 종암사거리 분수대,단체,F,AGE_004,6,553.85,5.71,24560,156
Dec-19,1319,1319. 종암사거리 분수대,단체,M,AGE_001,2,888.09,7.65,32980,158
Dec-19,1319,1319. 종암사거리 분수대,단체,M,AGE_004,2,371.61,2.72,11730,51
Dec-19,1319,1319. 종암사거리 분수대,일일(비회원),\N,AGE_008,4,548.51,4.95,21310,101
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),\N,AGE_001,6,614.93,4.77,20550,183
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),\N,AGE_002,22,2118.19,18.6,80120,522
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),\N,AGE_003,4,1034.2,11.73,50510,112
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),\N,AGE_004,2,194.32,1.66,7180,41
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),,AGE_002,3,14.26,0.19,800,42
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),F,AGE_002,5,1111.99,10.96,47260,89
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),F,AGE_003,6,1742.9,15.49,66720,179
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),M,AGE_002,13,1968.66,17.66,76170,342
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),M,AGE_003,6,570.23,3.27,14060,163
Dec-19,1319,1319. 종암사거리 분수대,일일(회원),M,AGE_004,3,432.27,3.67,15800,89
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_001,24,3973.14,31.93,137600,178
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_002,153,30755,248.58,1071410,2919
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_003,64,5668.49,49.2,212110,893
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_004,47,11355.82,81.77,352570,875
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_005,92,20249.55,154.64,666520,2239
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_006,6,2606.37,21.73,93670,104
Dec-19,1319,1319. 종암사거리 분수대,정기,\N,AGE_008,8,457.14,4.13,17760,107
Dec-19,1319,1319. 종암사거리 분수대,정기,,AGE_001,16,897.83,7.28,31240,275
Dec-19,1319,1319. 종암사거리 분수대,정기,,AGE_002,6,682.05,5.01,21590,195
Dec-19,1319,1319. 종암사거리 분수대,정기,,AGE_003,3,1001.26,7.43,32040,176
Dec-19,1319,1319. 종암사거리 분수대,정기,,AGE_004,4,182.43,1.51,6550,42
Dec-19,1319,1319. 종암사거리 분수대,정기,,AGE_005,8,673.8,5.67,24430,178
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_002,45,2708.49,27.49,118630,601
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_003,25,3659.63,33.52,144470,654
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_004,11,1248.02,10.91,47040,371
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_005,8,318.15,2.87,12360,103
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_006,2,222.15,2.54,10960,61
Dec-19,1319,1319. 종암사거리 분수대,정기,F,AGE_007,1,75.93,0.68,2950,15
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_001,5,223.37,1.81,7780,61
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_002,45,4445.84,32.25,139010,537
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_003,106,30054.03,219.93,947970,3649
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_004,64,10260.9,77.22,332900,1382
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_005,53,5866.18,45.9,197930,913
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_006,4,56.7,0.49,2160,16
Dec-19,1319,1319. 종암사거리 분수대,정기,M,AGE_007,1,103.44,0.82,3530,16
Dec-19,1320,1320. LG베스트샵 종암점,단체,\N,AGE_001,2,2852.35,19.66,84740,49
Dec-19,1320,1320. LG베스트샵 종암점,단체,,AGE_001,3,364.95,3.56,15360,65
Dec-19,1320,1320. LG베스트샵 종암점,일일(비회원),\N,AGE_008,11,960.1,8.65,37300,279
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),\N,AGE_001,4,157.01,1.54,6610,43
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),\N,AGE_002,26,2840.1,24.22,104450,644
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),\N,AGE_003,4,273.52,2.14,9210,52
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),\N,AGE_004,15,1811.94,12.86,55420,286
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),\N,AGE_005,2,42.9,0.37,1570,19
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),,AGE_002,5,1653.5,16.1,69380,97
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),,AGE_003,1,90.35,0.81,3510,39
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),,AGE_005,2,169.65,1.42,6120,30
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),F,AGE_002,7,432.02,4.72,20360,261
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),F,AGE_003,1,64.01,0.71,3050,41
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),M,AGE_001,1,85.97,0.77,3340,18
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),M,AGE_002,13,681.87,5.64,24310,160
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),M,AGE_003,1,94.09,0.69,2970,13
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),M,AGE_004,1,87.07,0.81,3490,27
Dec-19,1320,1320. LG베스트샵 종암점,일일(회원),M,AGE_006,1,91.48,0.89,3850,53
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_001,30,4037.67,41.23,177700,346
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_002,187,14313.28,126.24,544070,2177
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_003,18,1313.35,11.48,49490,282
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_004,28,1057.69,8.39,36120,242
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_005,44,5676.85,45.32,195360,1017
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_006,25,747.04,6.32,27270,155
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_007,1,46.43,0.41,1750,11
Dec-19,1320,1320. LG베스트샵 종암점,정기,\N,AGE_008,22,3063.58,27.69,119320,298
Dec-19,1320,1320. LG베스트샵 종암점,정기,,AGE_001,1,111.19,0.64,2780,32
Dec-19,1320,1320. LG베스트샵 종암점,정기,,AGE_002,22,1597.92,12.91,55600,335
Dec-19,1320,1320. LG베스트샵 종암점,정기,,AGE_003,20,1771.77,17.73,76480,471
Dec-19,1320,1320. LG베스트샵 종암점,정기,,AGE_004,4,1878.45,16.68,71930,71
Dec-19,1320,1320. LG베스트샵 종암점,정기,,AGE_005,10,540.02,5.88,25350,146
Dec-19,1320,1320. LG베스트샵 종암점,정기,F,AGE_002,21,2198.93,25.01,107800,345
Dec-19,1320,1320. LG베스트샵 종암점,정기,F,AGE_003,17,4416.39,39.87,171870,272
Dec-19,1320,1320. LG베스트샵 종암점,정기,F,AGE_004,5,2018.46,17.78,76680,127
Dec-19,1320,1320. LG베스트샵 종암점,정기,F,AGE_005,6,318.9,3.26,14030,199
Dec-19,1320,1320. LG베스트샵 종암점,정기,F,AGE_007,2,120.3,1.05,4540,20
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_001,9,344.14,3.01,12970,86
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_002,74,18036.28,161.08,694270,783
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_003,33,4160.59,34.2,147530,585
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_004,27,2634.28,18.43,79430,322
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_005,39,5593.32,48.98,211090,997
Dec-19,1320,1320. LG베스트샵 종암점,정기,M,AGE_006,9,556.68,4.8,20700,107
Dec-19,1321,1321. 국민은행 종암동지점 앞,단체,M,AGE_002,6,229.3,1.53,6580,55
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(비회원),\N,AGE_008,10,731.01,6.59,28400,237
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_001,5,7973.73,60.9,262490,124
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_002,54,5419.41,44.54,192060,1063
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_003,13,2848.6,20.9,90130,255
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_004,4,335.99,2.72,11730,69
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_005,17,2380.75,20.22,87130,304
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),\N,AGE_008,2,106.55,0.72,3080,30
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),,AGE_002,1,60.86,0.52,2260,10
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),,AGE_005,12,3943.43,33.01,142260,218
Dec-19,1321,1321. 국민은행 종암동지점 앞,일일(회원),F,AGE_001,1,44.47,0.46,1970,10
